material,cell source,cell tissue,time (hr),test,test indicator,viability (%),Hydrodynamic diameter (nm),Cell type,Molecular weight (g/mol),AR,IR,X,E,pot
TiO2,Human,Stomach,6.0,MTS,TetrazoliumSalt,135.38,21.0,AGS,231.53262,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Stomach,6.0,MTS,TetrazoliumSalt,128.0,21.0,AGS,231.53262,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Stomach,24.0,MTS,TetrazoliumSalt,107.08,21.0,AGS,231.53262,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Stomach,24.0,MTS,TetrazoliumSalt,110.15,21.0,AGS,231.53262,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Stomach,24.0,MTS,TetrazoliumSalt,109.54,21.0,AGS,231.53262,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Stomach,24.0,MTS,TetrazoliumSalt,118.15,21.0,AGS,231.53262,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Stomach,24.0,MTS,TetrazoliumSalt,118.46,21.0,AGS,231.53262,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Stomach,24.0,MTS,TetrazoliumSalt,124.0,21.0,AGS,231.53262,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Stomach,24.0,MTS,TetrazoliumSalt,110.77,21.0,AGS,231.53262,0.867,0.867,2.807,0.999,-0.293
Ag,Human,Liver,24.0,MTT,TetrazoliumSalt,92.676,21.8,HepG2,231.53262,1.6,1.29,1.93,1.304,0.8
Ag,Human,Liver,24.0,MTT,TetrazoliumSalt,90.986,21.8,HepG2,231.53262,1.6,1.29,1.93,1.304,0.8
Ag,Human,Liver,24.0,MTT,TetrazoliumSalt,90.141,21.8,HepG2,231.53262,1.6,1.29,1.93,1.304,0.8
Ag,Human,Liver,24.0,MTT,TetrazoliumSalt,89.296,21.8,HepG2,231.53262,1.6,1.29,1.93,1.304,0.8
Ag,Human,Liver,24.0,MTT,TetrazoliumSalt,88.451,21.8,HepG2,231.53262,1.6,1.29,1.93,1.304,0.8
Ag,Human,Liver,24.0,MTT,TetrazoliumSalt,87.606,21.8,HepG2,231.53262,1.6,1.29,1.93,1.304,0.8
Ag,Human,Liver,24.0,MTT,TetrazoliumSalt,85.07,21.8,HepG2,40.304505,1.6,1.29,1.93,1.304,0.8
Ag,Human,Liver,24.0,MTT,TetrazoliumSalt,79.437,21.8,HepG2,40.304505,1.6,1.29,1.93,1.304,0.8
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,64.13,47.9,3T3-L1,40.304505,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,56.96,47.9,3T3-L1,40.304505,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,49.38,47.9,3T3-L1,40.304505,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,37.09,47.9,3T3-L1,40.304505,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,28.27,47.9,3T3-L1,40.304505,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,61.47,43.8,3T3-L1,40.304505,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,54.71,43.8,3T3-L1,40.304505,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,48.15,43.8,3T3-L1,101.961292,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,43.85,43.8,3T3-L1,101.961292,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,39.75,43.8,3T3-L1,101.961292,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,53.07,12.0,3T3-L1,101.961292,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,45.69,12.0,3T3-L1,101.961292,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,38.93,12.0,3T3-L1,101.961292,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,32.17,12.0,3T3-L1,101.961292,,,,,
MgO,Mouse,Embryo,24.0,MTT,TetrazoliumSalt,22.13,12.0,3T3-L1,101.961292,,,,,
MgO,Monkey,Kidney,24.0,MTT,TetrazoliumSalt,77.52,43.8,VERO,101.961292,,,,,
MgO,Monkey,Kidney,24.0,MTT,TetrazoliumSalt,70.96,43.8,VERO,79.545405,,,,,
MgO,Monkey,Kidney,24.0,MTT,TetrazoliumSalt,62.54,43.8,VERO,79.545405,,,,,
MgO,Monkey,Kidney,24.0,MTT,TetrazoliumSalt,57.93,43.8,VERO,79.545405,,,,,
MgO,Monkey,Kidney,24.0,MTT,TetrazoliumSalt,54.61,43.8,VERO,79.545405,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,98.097,20.0,HepG2,12.01074,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,87.408,20.0,HepG2,79.86581,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,68.96,20.0,HepG2,79.86581,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,40.556,20.0,HepG2,79.86581,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,24.89,20.0,HepG2,79.86581,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,21.669,20.0,HepG2,79.86581,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,99.56,90.0,HepG2,79.86581,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,95.748,90.0,HepG2,79.86581,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,79.912,90.0,HepG2,79.86581,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,48.68,90.0,HepG2,79.86581,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,29.472,90.0,HepG2,101.961292,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,23.607,90.0,HepG2,101.961292,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,99.854,200.0,HepG2,101.961292,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,92.982,200.0,HepG2,101.961292,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,80.994,200.0,HepG2,101.961292,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,63.596,200.0,HepG2,101.961292,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,60.234,200.0,HepG2,101.961292,,,,,
ZnO,Human,Liver,24.0,MTT,TetrazoliumSalt,57.018,200.0,HepG2,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,89.58,15.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,94.698,30.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,98.355,100.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,85.192,15.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,91.59,30.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,94.15,100.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,30.713,15.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,74.771,30.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,93.967,100.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,20.841,15.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,22.121,30.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,28.702,100.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,10.238,15.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,19.927,30.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,20.841,100.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,7.8611,15.0,HaCat,101.961292,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,16.453,30.0,HaCat,60.08431,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,17.185,100.0,HaCat,60.08431,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,7.6782,15.0,HaCat,60.08431,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,10.969,30.0,HaCat,60.08431,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,11.335,100.0,HaCat,60.08431,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,7.4954,15.0,HaCat,79.86581,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,7.6782,30.0,HaCat,79.86581,,,,,
SiO2,Human,Skin,24.0,CCK-8,TetrazoliumSalt,9.5064,100.0,HaCat,79.86581,,,,,
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,71.03,14.5,PBMC,79.86581,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,75.567,6.5,PBMC,79.86581,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,72.251,3.8,PBMC,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,83.072,7.0,PBMC,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,87.053,14.5,PBMC,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,99.319,6.5,PBMC,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,102.21,3.8,PBMC,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,85.349,7.0,PBMC,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,93.309,14.5,Jurkat,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,83.457,6.5,Jurkat,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,47.026,3.8,Jurkat,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,56.506,7.0,Jurkat,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,99.13,14.5,Jurkat,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,94.261,6.5,Jurkat,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,89.391,3.8,Jurkat,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Blood,24.0,MTT,TetrazoliumSalt,89.391,7.0,Jurkat,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,102.43,5.0,HepG2,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,109.53,5.0,HepG2,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,116.63,5.0,HepG2,231.53262,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,106.09,5.0,HepG2,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,81.47,5.0,HepG2,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,98.377,20.0,HepG2,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,101.01,20.0,HepG2,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,106.49,20.0,HepG2,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,107.91,20.0,HepG2,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,98.377,20.0,HepG2,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,102.43,50.0,HepG2,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,102.43,50.0,HepG2,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,102.03,50.0,HepG2,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,98.377,50.0,HepG2,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,96.349,50.0,HepG2,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,73.333,5.0,L-02,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,33.725,5.0,L-02,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,20.784,5.0,L-02,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,10.0,5.0,L-02,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,6.6667,5.0,L-02,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,92.745,20.0,L-02,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,92.549,20.0,L-02,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,93.137,20.0,L-02,60.08431,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,91.569,20.0,L-02,12.01074,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,94.706,20.0,L-02,12.01074,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,99.216,50.0,L-02,12.01074,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,96.078,50.0,L-02,12.01074,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,95.686,50.0,L-02,12.01074,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,96.471,50.0,L-02,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Liver,72.0,MTT,TetrazoliumSalt,93.137,50.0,L-02,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,24.0,CCK-8,TetrazoliumSalt,99.758,5.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,24.0,CCK-8,TetrazoliumSalt,102.17,10.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,24.0,CCK-8,TetrazoliumSalt,107.97,20.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,24.0,CCK-8,TetrazoliumSalt,113.53,40.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,48.0,CCK-8,TetrazoliumSalt,85.99,5.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,48.0,CCK-8,TetrazoliumSalt,102.17,10.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,48.0,CCK-8,TetrazoliumSalt,105.31,20.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,48.0,CCK-8,TetrazoliumSalt,112.56,40.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,72.0,CCK-8,TetrazoliumSalt,70.29,5.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,72.0,CCK-8,TetrazoliumSalt,100.97,10.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,72.0,CCK-8,TetrazoliumSalt,107.73,20.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,72.0,CCK-8,TetrazoliumSalt,117.63,40.0,A549,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,24.0,CCK-8,TetrazoliumSalt,62.53,5.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,24.0,CCK-8,TetrazoliumSalt,106.21,10.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,24.0,CCK-8,TetrazoliumSalt,108.59,20.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,24.0,CCK-8,TetrazoliumSalt,108.59,40.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,48.0,CCK-8,TetrazoliumSalt,63.246,5.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,48.0,CCK-8,TetrazoliumSalt,102.63,10.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,48.0,CCK-8,TetrazoliumSalt,107.88,20.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,48.0,CCK-8,TetrazoliumSalt,106.44,40.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,72.0,CCK-8,TetrazoliumSalt,65.394,5.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,72.0,CCK-8,TetrazoliumSalt,99.523,10.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,72.0,CCK-8,TetrazoliumSalt,103.1,20.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Lung,72.0,CCK-8,TetrazoliumSalt,105.49,40.0,95D,196.966569,1.35,1.51,2.54,2.309,1.69
Ag,Human,Lung,24.0,MTT,TetrazoliumSalt,92.269,65.0,A549,196.966569,1.6,1.29,1.93,1.304,0.8
Ag,Human,Lung,24.0,MTT,TetrazoliumSalt,81.345,65.0,A549,196.966569,1.6,1.29,1.93,1.304,0.8
Ag,Human,Lung,24.0,MTT,TetrazoliumSalt,76.975,65.0,A549,196.966569,1.6,1.29,1.93,1.304,0.8
Ag,Human,Lung,24.0,MTT,TetrazoliumSalt,67.563,65.0,A549,196.966569,1.6,1.29,1.93,1.304,0.8
Ag,Human,Lung,48.0,MTT,TetrazoliumSalt,90.588,65.0,A549,196.966569,1.6,1.29,1.93,1.304,0.8
Ag,Human,Lung,48.0,MTT,TetrazoliumSalt,74.286,65.0,A549,196.966569,1.6,1.29,1.93,1.304,0.8
Ag,Human,Lung,48.0,MTT,TetrazoliumSalt,60.168,65.0,A549,196.966569,1.6,1.29,1.93,1.304,0.8
Ag,Human,Lung,48.0,MTT,TetrazoliumSalt,48.235,65.0,A549,196.966569,1.6,1.29,1.93,1.304,0.8
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,96.998,173.48,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,94.934,173.48,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,88.743,173.48,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,62.477,173.48,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,48.593,173.48,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,35.084,173.48,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,35.084,173.48,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,96.811,60.21,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,92.495,60.21,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,81.614,60.21,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,68.48,60.21,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,40.525,60.21,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,38.837,60.21,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,36.21,60.21,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,93.996,40.44,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,90.619,40.44,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,85.741,40.44,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,67.167,40.44,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,40.901,40.44,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,33.021,40.44,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,34.522,40.44,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,90.807,18.76,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,83.677,18.76,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,79.362,18.76,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,67.73,18.76,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,36.023,18.76,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,29.268,18.76,Ana-1,196.966569,,,,,
ZnO,Mouse,BoneMarrow,24.0,CCK-8,TetrazoliumSalt,24.578,18.76,Ana-1,196.966569,,,,,
TiO2,Human,Kidney,24.0,MTT,TetrazoliumSalt,92.0,15.0,HEK293,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Kidney,24.0,MTT,TetrazoliumSalt,85.4,15.0,HEK293,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Kidney,24.0,MTT,TetrazoliumSalt,66.4,15.0,HEK293,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Kidney,48.0,MTT,TetrazoliumSalt,85.2,15.0,HEK293,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Kidney,48.0,MTT,TetrazoliumSalt,69.1,15.0,HEK293,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Kidney,48.0,MTT,TetrazoliumSalt,44.8,15.0,HEK293,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Kidney,72.0,MTT,TetrazoliumSalt,79.1,15.0,HEK293,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Kidney,72.0,MTT,TetrazoliumSalt,63.3,15.0,HEK293,123.22281,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Kidney,72.0,MTT,TetrazoliumSalt,32.7,15.0,HEK293,123.22281,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Lung,24.0,MTT,TetrazoliumSalt,104.88,24.0,A549,123.22281,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Lung,24.0,MTT,TetrazoliumSalt,101.8,24.0,A549,123.22281,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Lung,24.0,MTT,TetrazoliumSalt,101.8,24.0,A549,123.22281,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Lung,24.0,MTT,TetrazoliumSalt,105.66,24.0,A549,123.22281,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Lung,24.0,MTT,TetrazoliumSalt,91.517,24.0,A549,123.22281,0.867,0.867,2.807,0.999,-0.293
Ni,Human,Lung,24.0,MTT,TetrazoliumSalt,94.962,65.17,A549,123.22281,,,,,
Ni,Human,Lung,24.0,MTT,TetrazoliumSalt,73.056,65.17,A549,123.22281,,,,,
Ni,Human,Lung,24.0,MTT,TetrazoliumSalt,56.079,65.17,A549,123.22281,,,,,
Ni,Human,Lung,24.0,MTT,TetrazoliumSalt,38.116,65.17,A549,123.22281,,,,,
Ni,Human,Lung,24.0,MTT,TetrazoliumSalt,21.139,65.17,A549,123.22281,,,,,
Ni,Human,Lung,48.0,MTT,TetrazoliumSalt,92.662,65.17,A549,123.22281,,,,,
Ni,Human,Lung,48.0,MTT,TetrazoliumSalt,60.789,65.17,A549,123.22281,,,,,
Ni,Human,Lung,48.0,MTT,TetrazoliumSalt,44.907,65.17,A549,123.22281,,,,,
Ni,Human,Lung,48.0,MTT,TetrazoliumSalt,28.478,65.17,A549,123.22281,,,,,
Ni,Human,Lung,48.0,MTT,TetrazoliumSalt,12.486,65.17,A549,123.22281,,,,,
Pt,Human,Cervix,24.0,CellTiterGlo,LuciferaseEnzyme,96.919,4.0,HeLa,107.8682,1.35,1.35,2.28,2.125,1.2
Pt,Human,Cervix,24.0,CellTiterGlo,LuciferaseEnzyme,87.441,4.0,HeLa,107.8682,1.35,1.35,2.28,2.125,1.2
Pt,Human,Cervix,24.0,CellTiterGlo,LuciferaseEnzyme,82.227,4.0,HeLa,107.8682,1.35,1.35,2.28,2.125,1.2
Pt,Human,Cervix,24.0,CellTiterGlo,LuciferaseEnzyme,78.436,4.0,HeLa,107.8682,1.35,1.35,2.28,2.125,1.2
Pt,Human,Cervix,24.0,CellTiterGlo,LuciferaseEnzyme,57.109,4.0,HeLa,107.8682,1.35,1.35,2.28,2.125,1.2
Pt,Human,Cervix,48.0,CellTiterGlo,LuciferaseEnzyme,97.867,4.0,HeLa,107.8682,1.35,1.35,2.28,2.125,1.2
Pt,Human,Cervix,48.0,CellTiterGlo,LuciferaseEnzyme,91.469,4.0,HeLa,107.8682,1.35,1.35,2.28,2.125,1.2
Pt,Human,Cervix,48.0,CellTiterGlo,LuciferaseEnzyme,86.256,4.0,HeLa,107.8682,1.35,1.35,2.28,2.125,1.2
Pt,Human,Cervix,48.0,CellTiterGlo,LuciferaseEnzyme,77.962,4.0,HeLa,107.8682,1.35,1.35,2.28,2.125,1.2
Pt,Human,Cervix,48.0,CellTiterGlo,LuciferaseEnzyme,55.924,4.0,HeLa,107.8682,1.35,1.35,2.28,2.125,1.2
